year,longitude,latitude,where_coordinates,best,deaths_civilians
2008,80.133333,9.05,Ampaddan Kulam,3,0
2008,79.966667,8.9,Nochchikulam town,5,0
2008,80.3,9.05,Moddai village,2,0
2008,80.033333,8.983333,Periyavilankuli town,2,0
2008,79.966667,8.866667,Puthukkamam locality,1,0
2008,79.9,8.983333,Mannar town,4,0
2008,80.1,9.016667,Palaiveddanmoddai area,7,0
2008,80.233333,9.083333,Parappukkal locality,1,0
2008,80.2785,9.6078,Ponnar locality,1,0
2008,80.2967,9.6304,Kattiaratan area,1,0
2008,81.816667,7.266667,Kuttemalai estate,2,0
2008,80.5823,8.8625,Periyamarailuppai estate,4,0
2008,80.116667,9.116667,Murunkaiyadipputti town,12,0
2008,80.614532,9.379645,Udayarkaddu locality,22,0
2008,80.815,9.268,Mullaittivu town,7,0
2008,80.1,9.15,Mundampiddi locality,7,0
2008,80.233333,9.15,Kalvilan town,11,0
2008,80.366667,9.016667,Kompuvaittakulam locality,1,0
2008,80.283333,9.133333,Mallavi town,15,0
2008,80.116667,9.183333,Vellankulama town,9,0
2008,80.1508,9.6316,Thanankilappu locality,3,0
2008,80.2667,9.15,Tunukkai locality,3,0
2008,80.233333,9.2,Tenniyankulam locality,20,0
2008,80.116667,9.25,Nachchikkuda town,3,0
2008,80.333333,9.133333,Oddaruttakulam locality,2,0
2008,80.2167,9.32,Mannayakulam town,4,0
2008,80.333333,9.083333,Vavunikulam reservoir,1,0
2008,80.2345,9.301,Vannerik Kulam reservoir,5,0
2008,80.8475,8.833,Konketi Wewa,7,0
2008,80.368169,8.75615,Poovarasankulam locality,6,0
2008,80.3256,9.298,Akkarayan Kulam town (area),10,0
2008,80.816667,9.083333,Andankulam Forest Reserve,5,0
2008,80.3256,9.298,Akkarayan Kulam town,7,0
2008,81.5016,7.8479,Yodiankattu estate,1,0
2008,80.539581,8.810693,Mamaduwa village,1,0
2008,80.383333,9.25,Murikandi town,17,17
2008,80.21,9.2974,Karamba Kulam area,18,0
2008,79.783253,9.632239,Waters 300 km north of Colombo,25,0
2008,80.1908,9.2887,Panaikandamadu forest,3,0
2008,80.383333,9.133333,Vannivilankulam locality,2,0
2008,80.1827,9.2704,Kariyalaimoddai forest,1,0
2008,80.4088,9.2716,Kokavil camp,12,0
2008,80.084501,9.495885,Waters off Pooneryn town,8,0
2008,80.2702,9.6782,Eluthumadduval town,1,0
2008,80.375048,8.977336,Pandyankulam locality,4,0
2008,80.4451,8.8155,Podunkanpila locality,5,0
2008,80.207,9.3845,Paddaniyalvillu area,13,0
2008,80.407251,9.780659,water off Nagarkovil town,9,0
2008,80.443,9.1304,Mankulam town,7,0
2008,81.0317,8.6333,Pankulam locality,2,0
2008,80.885115,9.297655,water off Mullaittivu town,6,0
2008,80.816667,9.15,Kumulamunai town,5,0
2008,80.579525,9.398699,Piramantha locality,4,0
2008,80.6526,9.1513,Oddusuddan town,1,0
2008,80.3399,9.3905,Adampan town,6,0
2008,80.3086,9.434,Nivil locality,1,0
2008,80.4133,9.3484,Iranamadu,5,0
2008,80.7878,9.304,Vellamullivaikkal town,5,0
2008,81.315172,10.1658,water 70 miles north-east of Mullaitivu town.,20,0
2008,80.4299,8.7817,Pampaimadu locality,1,0
2008,80.249483,9.851157,waters off Point Pedro town,4,0
2009,80.7241,9.3575,Putumattalan locality,10,10
2009,79.847778,6.931944,Colombo city,4,0
2009,80.815,9.268,Mullaittivu town,23,7
2009,80.866667,9.15,Chemmalai town,1,0
2009,80.5499,9.25,Mullaittivu district,37,22
2009,80.6526,9.1513,Oddusuddan town,2,0
2009,80.4002,9.4413,Paranthan town,36,0
2009,80.779722,9.220556,Mullaiyaweli village,3,0
2009,80.083333,9.75,Jaffna district,7,0
2009,80.2937,9.6364,Muhamalai town,40,0
2009,80.517383,9.410776,Tharmapura locality,13,2
2009,80.4049,9.5242,Elephant Pass,3,0
2009,81.0492,8.646,Morawewa town,7,4
2009,80.45,9.433333,Murasumoddai locality,11,0
2009,80.6946,9.3106,Puthukkudiyiruppu town,24,10
2009,80.4133,9.3484,Iranamadu,18,0
2009,80.3541,9.4212,Kilinochchi district,10,3
2009,80.5322,9.5141,Chundikkulam bird sanctuary,4,0
2009,80.5434,9.3468,Visuamadu Kulam,12,3
2009,81.7418,7.0897,Kanchikudicharu locality,8,0
2009,80.885115,9.297655,water off Mullaittivu town,12,0
2009,80.63121,9.396144,Suthanthirapuram locality,5,5
2009,80.663564,9.354483,Thevipuram locality,9,9
2009,80.614532,9.379645,Udayarkaddu locality,15,13
2009,80.621227,9.354614,Vallipunam town,10,10
2009,81.6924,7.7102,Batticaloa town,2,1
2009,79.9462,8.6567,Kallaaru area,40,0
2009,80.596455,9.360718,Theravil town,25,0
2009,81.5773,7.7995,Vantharumoolai locality,3,0
2009,80.687511,9.363059,NFZ1,53,53
2009,80.58516,9.352336,Moongilaru locality,139,139
2009,80.61,9.3486,Kuravil Kulam,8,0
2009,80.6593,9.4208,Chalai town,17,0
2009,80.737488,9.347791,Ampelavanpokkanai locatlity,7,7
2009,81.2335,8.5711,Trincomalee town,9,9
2009,80.715489,9.337642,Iranaipalai village,21,6
2009,80.771919,9.321175,NFZ2,99,99
2009,80.7482,9.336,Valayanmadam locality,33,24
2009,80.7878,9.304,Vellamullivaikkal town,27,22
2009,80.7376,9.3447,Ampalavanpokanai locality,12,9
2009,80.731111,9.326389,Ananthapuram locality,50,50
2009,80.116667,9.783333,Idaikkadu town,36,36
2009,80.7553,9.2754,Keppapulavu town,3,3
2009,80.833333,9.133333,Andankulam town,22,0
2009,81.2488,6.7608,Buttala town,3,3
2009,80.4693,6.1007,Akuressa town,16,0
2009,80.609211,9.582056,waters off Chundikulam village,5,0
2009,80.7667,9.3167,Karaiyamullivaikal locality,9,1
2009,81.492,7.6456,Urukamam town,1,0
2009,81.4997,7.75,Batticaloa district,3,0
2009,80.7048,9.3817,Palamattalan locality,13,0
2009,81.8036,6.7552,Panama town,13,0
2009,80.767954,9.284137,Nanthi Kadal Lagoon,30,4
2009,80.4467,8.8195,Thevakulam locality,3,3
2009,81.8621,6.9897,Komari town,4,0
2009,80.41667,9.16667,Northern province,5,5
2009,80.792518,9.300062,Nanthikadal area,56,56
2009,81.75,7.0833,Ampara district,7,0
2009,81.0972,8.4995,Tampalakamam locality,10,0
2009,81.8267,6.8762,Pottuvil town,2,0
2009,80.498,8.8786,Vavuniya district,3,0
2009,80.2214,9.6825,Kodikamam town,1,0
2009,81.4997,7.75,Water,1,0
1996,80.498,8.8786,Vavuniya district,3,3
1998,81.0972,8.4995,Tampalakamam locality,8,8
2000,80.2509,9.6756,Mirusavi locality,9,9
2001,80.6356,7.2955,Kandy town,10,10
2004,80.816361,6.983468,Kandapola village,3,0
2011,79.046051,8.570651,Palk Strait,1,1
2011,80.138184999999993,10.239781,waters off Tamil Nadu (India) coast,1,1
2013,80.016667,7.033333,Weliweriya town,5,5
2017,79.046051,8.570651,Palk Strait,1,1
2019,81.6924,7.7102,Batticaloa town,29,29
2019,79.861389,6.856111,Dehiwala suburb,2,2
2019,79.835556,7.208056,Negombo town,102,102
2019,79.847778,6.931944,Colombo city,122,122
1995,81.0163,8.9081,Kallarawa locality,21,21
1995,81.393161,7.561167,Mangalagama village,16,16
1995,80.766415,8.837108,Padawiya village,19,19
1995,81.466533,7.791181,Kotiyagala village,19,19
1995,81.557908,6.906542,Siyambalanduwa village,5,5
1995,80.8,9.116667,Welioya town,36,36
1996,81.6038,7.7782,Eravur town,1,1
1996,80.8,9.116667,Welioya town,2,2
1996,79.8931,8.3405,Vanathavillu Division,14,14
1996,79.8656,6.8523,Dehiwala suburb,70,0
1996,81.4549,7.527,Aranthalawa village,11,11
1997,80.539581,8.810693,Mamaduwa village,1,1
1998,79.833205,9.593603,Punkudutivu island,9,9
1998,80.6356,7.2955,Kandy town,23,23
1998,80.41667,9.16667,former Northern province,27,27
1999,80.6356,7.2955,Kandy town,1,1
1999,80.766415,8.837108,Padawiya village,11,11
2000,80.498,8.8786,Vavuniya district,1,1
2000,81.1682,8.6426,Wilgam Wehera shrine,4,4
2000,80.4051,8.3171,Anuradhapura district,7,7
2002,81,8,Polonnaruwa district,2,2
2003,81.266667,8.45,Mutur town,1,0
2004,81.41667,7.83333,former Eastern province,1,0
2005,81.24523,7.951569,Welikanda town,2,1
2006,80.6718,8.6393,Kebitigollewa locality,64,64
2007,81,8,Polonnaruwa district,4,4
2007,80.3938,8.7018,Awarantulawa town,7,7
2007,80.040329,9.68266,Kalviyankadu village,1,1
2007,80.471764,8.755006,Kurumankadu village,7,7
2008,81.0423,6.4506,Tanamalwila division,6,6
2008,81.307256,6.750501,Okkampitiya village,24,24
2008,80.03,9.68,Thirunaweli village,3,3
2008,80.6525,7.857778,Dambulla town,20,20
2008,79.8656,6.8523,Dehiwala suburb,9,9
2008,80.6356,7.2955,Kandy town,2,2
2008,79.876678,6.799072,Moratuwa town,21,21
2009,81.353593,6.725027,Maligawila village,2,2
2009,79.376551,8.024091,waters off the western coast Sri Lanka,33,33
2009,80.4997,9.0186,Puliyankulam town,1,1
2009,81.56077,7.223014,Iginiyagala village,16,16
2009,80.697734,9.315483,Puthukudiyirippu,1,1
2009,81.24523,7.951569,Welikanda locality,4,4
2009,81.333333,6.666667,Moneragala district,3,3
2009,80.7878,9.304,Mullivaykkal town,1,1
2004,81.533333,7.916667,Valaichchenai town,13,3
2004,81.4997,7.75,Batticaloa district,3,0
2004,81.383333,7.966667,Punanai locality,1,0
2004,81.539426,7.700472,Karathiyanaru locality,3,0
2004,81.8538,7.2165,Akkaraipattu town,1,0
2005,81.433333,8.133333,Vakarai town,1,0
2005,81.783333,7.516667,Kalawanchikuddy town,1,0
2005,81.41667,7.83333,former Eastern province,5,0
2005,81,8,Polonnaruwa district,5,0
2005,81.75,7.0833,Ampara district,4,0
2005,81.433333,7.916667,Vakaneri town,2,0
2005,81.6233,7.685,Vavunativu division,2,0
2006,81.24523,7.951569,Welikanda town,18,0
2006,81.591,7.786,Chenkalady town,3,0
2006,81.816667,7.416667,Kalmunai town,2,0
2007,81.8538,7.2165,Akkaraipattu town,2,0
2008,81.591,7.786,Chenkalady town,4,0
2008,81.537081,7.699934,Karadiyanaru village,2,0
2009,81.285414,8.349794,Killiveddi village,3,0
2009,81.783333,7.45,Annamalai town,2,0
1999,80.345278,7.253056,Kegalle district,1,1
1999,80.616667,7.466667,Matale town,1,1
2002,81.533333,7.916667,Valaichchenai town,9,0
2010,22.938822,15.10523,Sudan/Chad border (near),19,0
1995,30,15,Sudan,118,0
1995,33,5,Southern Sudan,75,0
1995,30.160171,11.039702,Regefy area,6,6
1995,33.022222,4.305833,Eastern Equatoria state,129,0
1995,30.610556,3.889444,Ombusi town,7,0
1995,30.769444,4.124167,Lasubi town,8,0
1995,32.05,3.6,Nimule town,29,1
1995,31.616667,4.85,Juba town,8,0
1995,28.416389,4.570556,Yambio town,2,0
1995,32,4.218356,Kit town,156,0
1996,31.916667,3.716667,Aswa town,1002,2
1996,33,5,Southern Sudan,40,0
1996,34,12,Eastern Sudan,6,0
1996,36.340431,14.078603,Jebel Umm Barakit village,6,0
1996,27.47,5.6,Tambura town,1,1
1996,29.476944,4.914722,Maridi town,1,1
1997,33,5,Southern Sudan,32,1
1997,34.283333,10.55,Kurmuk town,1,0
1997,22.05,13.183333,Gotned area,7,0
1997,36.6813,17.1522,Hamashkoreb area,2,0
1997,36,16,Kassala state,63,0
1997,34.3592,11.7891,Ad-Damazin town,300,0
1997,29,5,Western Equatoria state,62,0
1997,32.567778,4.413333,Torit town,39,0
1997,34,12,Eastern Sudan,57,0
1997,30.67792,4.095035,Yei district,10,0
1997,30.873372,3.567258,Kaya town,300,0
1997,30.678611,4.091389,Yei town,43,0
1997,31.017222,4.273056,Loka town,51,0
1997,30.696111,4.078333,Lainya town,2,0
1997,30.507094,5.23598,Lanya town,1,0
1997,34.016667,10.233333,Chali el-Fil town,3,0
1997,33.016667,7.783333,Akobo town,70,0
1997,29.690969,6.803899,Rumbek town,601,0
1997,28.683889,7.273333,Tonj town,2,0
1997,28,8,Bahr al Ghazal,132,0
1997,30.497585,6.550967,Yirol town,2,0
1997,31.433333,8.116667,Ayod town,47,0
1997,30.884167,9.069444,Old Fangak town,34,0
1997,29.057113,7.42416,Akon town,5,0
1997,31.616667,4.85,Juba town,140,0
1997,30.75,12,Nuba Mountains district,12,1
1997,29.716667,11.016667,Kadugli town,10,0
1997,32.0048,4.18,At mile 39 on Juba to Nimule road,70,0
1998,28,7.7,Wau town,233,68
1998,28,8,Western Bahr-al-Ghazal state,8,8
1998,30.678611,4.091389,Yei town,136,136
1998,28.466092,7.300325,Mapel town,15,0
1998,28.35,9,Wunrog town,13,13
1998,28.810833,7.610556,Thiet town,21,0
1998,31.55,6.583333,Adet village,1,1
1998,31.5,4.75,Bahr-al-Jabal state,28,0
1998,33.022222,4.305833,Eastern Equatoria state,118,3
1998,34,12,Blue Nile state,84,0
1998,25,13,Darfur,37,0
1998,32.7,10,Upper Nile state,17,0
1998,27.394256,8.774581,Aweil town,7,6
1998,34.3592,11.7891,Ad-Damazin town,306,0
1998,33.483333,10.716667,Ulu town,40,0
1998,33.914514,10.160964,Maban town,107,0
1998,31.021389,9.4925,Nibodo town,1,0
1998,31.037778,9.486944,Tonga town,1,0
1998,32.766667,3.816667,Labone IDP camp,2,0
1998,31.916667,4.7,Ngangala town,1,1
1998,33,5,Southern Sudan,9,0
1998,32.0825,4.643611,Liria town,33,0
1998,32.567778,4.413333,Torit town,17,0
1998,28.416389,4.570556,Yambio town,1,0
1998,32.536,4.417777,Khor Inglizi bridge,2,0
1998,30.1568,11.3761,Mandi,50,0
1998,30,11,Southern Kordofan state,20,0
1998,29.65,12.05,Dilling town,44,0
1998,30.61434,5.591607,Gama town,94,4
1998,30.75,12,Nuba Mountains district,14,1
1998,36,16,Kassala state,23,0
1998,33.633333,3.9,Narus town,6,0
1999,30,15,Sudan,133,0
1999,29.916667,11.283333,Karkaray town,10,0
1999,33.51,12.47,Hajjar area,49,1
1999,30.75,12,Nuba Mountains district,11,7
1999,30.678611,4.091389,Yei town,1,1
1999,34,12,Blue Nile state,79,0
1999,33.483333,10.716667,Ulu town,77,0
1999,29.22,9.22,Mayom district,47,0
1999,33.633333,3.9,Narus town,3,3
1999,30.696111,4.078333,Lainya town,2,0
1999,31.017222,4.273056,Loka town,2,0
1999,28,9,Akak town,1,1
1999,32.7,10,Upper Nile state,140,0
1999,33,5,Southern Sudan,20,0
2000,30.75,12,Nuba Mountains district,20,20
2000,36,16,Kassala state,5,1
2000,30.455429,5.330401,Lui town,3,3
2000,30.497585,6.550967,Yirol town,2,0
2000,33,5,Southern Sudan,7,7
2000,34,12,Blue Nile state,97,0
2000,32.7,10,Upper Nile state,107,34
2000,31.656111,9.536944,Malakal town,4,0
2000,29.716667,11.016667,Kadugli town,3,0
2000,30.462,11.8597,Delami town,14,14
2000,34,12,Eastern Sudan,152,2
2000,28.10931,8.533414,Gogrial town,89,0
2000,28,8,Bahr al Ghazal,1,0
2000,29.690969,6.803899,Rumbek town,1,0
2000,33.914514,10.160964,Maban town,101,0
2000,30.678611,4.091389,Yei town,9,0
2000,31.666667,3.883333,Kajo Kaji town,1,0
2000,27.394256,8.774581,Aweil town,93,0
2000,28.466092,7.300325,Mapel town,5,5
2000,28.683889,7.273333,Tonj town,5,5
2000,33.633333,3.9,Narus town,3,0
2000,29.095359,9.052387,Mankien town,238,0
2000,27.394256,8.774581,Northern Bahr-al-Ghazal state,4,0
2000,36,20,North-Eastern Sudan,2,0
2000,30.78,5.9,Terekeka town,1,0
2000,30.778651,5.889222,Tali town,1,0
2000,33.108889,4.078333,Ikotos town,4,4
2000,30,11,Southern Kordofan state,4,0
2000,31.845556,9.370278,Nagdiar town,1,0
2001,32.7,10,Upper Nile state,55,0
2001,31.53611,6.52361,Yomcir village,2,2
2001,32.17,9.72,Padok village,2,2
2001,33,5,Southern Sudan,163,1
2001,31.433333,8.116667,Ayod town,2,0
2001,29.833333,9.233333,Bentiu town,113,3
2001,34.3592,11.7891,Ad-Damazin town,36,0
2001,34,12,Blue Nile state,90,5
2001,30.75,12,Nuba Mountains district,6,0
2001,27.394256,8.774581,Aweil town,40,0
2001,34.0116,10.2628,Chali Village,150,0
2001,31.056944,4.059722,Tambura town,2,0
2001,28,8,Western Bahr-al-Ghazal state,200,0
2001,25.683333,8.466667,Raga town,7,0
2001,28,8,Bahr al Ghazal,10,0
2001,29.478098,9.035951,Wangkai town,110,0
2001,29.716667,11.016667,Kadugli town,1,0
2001,27.5,8,Bararud town,2,2
2001,30,11,Southern Kordofan state,2,1
2001,30.884167,9.069444,Old Fangak town,69,0
2001,30.3961,11.7203,Dari garrison,16,0
2001,31.037778,9.486944,Tonga town,152,0
2001,30.712002,9.313892,Fam al Zaraf town,25,0
2001,30,9.5,Unity state,143,0
2001,27.394256,8.774581,Northern Bahr-al-Ghazal state,3,0
2001,26.217148,7.715063,Deim Zoubeir town,2,0
2002,32.7,10,Upper Nile state,76,2
2002,30.75,12,Nuba Mountains district,6,0
2002,27.51455,8.956506,Akuem town,2,0
2002,29.833333,9.233333,Bentiu town,300,0
2002,29.161833,9.0255,Rier Town,15,6
2002,28,7.7,Wau town,9,9
2002,33.590278,4.771667,Kapoeta town,104,4
2002,27.627222,9.019167,Malualkon town,4,4
2002,33,5,Southern Sudan,12,1
2002,33.108889,4.078333,Ikotos town,7,0
2002,31.4,7,Twic district,5,5
2002,29,5,Western Equatoria state,17,17
2002,32.567778,4.413333,Torit town,262,12
2002,31.616667,4.85,Juba town,269,0
2002,34.183333,9.95,Yabus town,5,0
2003,29.03166,9.149611,Tam village,44,0
2004,32.7,10,Upper Nile state,11,1
2004,33.016667,7.783333,Akobo town,204,204
1996,36.4001,15.457,Kassala town,9,0
1996,36,16,Kassala state,7,0
1996,36.983333,16.75,Rabussom area,50,0
1997,34.333333,10.85,Keili garrision,150,0
1997,34.3875,11.798056,Roseires Dam,27,0
1997,34.6705,11.4065,Khor el Gana,212,0
1997,36.805,18.8421,Marafidoy,2,0
1997,36,20,Red Sea state,12,0
1997,35.76667,13.51667,Doka town,10,0
1997,35.97,15.0642,Kassala-Butana bridge,5,0
1997,36.4001,15.457,Kassala town,9,0
1997,34,12,Blue Nile state,96,0
1998,36.4001,15.457,Kassala town,9,0
1998,34,12,Eastern Sudan,27,0
1998,36.15,12.966667,Qallabat town,26,0
1998,35.05,11.533333,Menze town,9,0
1998,36.983333,16.75,Rabussom area,16,0
1998,36.383333,15.616667,Shalalob garrison,2,0
1998,36.5743,15.7257,Haladet garrison,1,0
1998,38.1927,18.2278,Aqiq town,2,0
1998,36,20,North-Eastern Sudan,15,0
1998,37,16.76,Sudan/Eritrea border,28,4
1998,34.383333,11.85,Roseires town,19,0
1998,34.3875,11.798056,Roseires Dam,20,0
1999,34,12,Eastern Sudan,56,0
1999,35,14,Gedaref state,15,0
1999,36,16,Kassala state,18,1
1999,36.4001,15.457,Kassala town,12,0
1999,36,20,North-Eastern Sudan,20,0
1999,36.6,16.633333,Rassai Garrison,35,0
1999,34.833333,11.483333,Abu Gedaf area,3,0
1999,36,16,Togan town,45,0
1999,32.534167,15.588056,Khartoum city,20,0
2000,36.6813,17.1522,Hamashkoreb area,2,0
2000,36.4001,15.457,Kassala town,143,3
2000,36.6,16.633333,Rassai Garrison,56,0
2001,36.4001,15.457,Kassala town,7,0
2001,36,16,Kassala state,30,0
2001,36.133333,15.816667,Aroma town,7,0
2003,22.433333,14.366667,Kulbus town,46,18
2003,22.45,13.45,Geneina town/Al-Junaynah town,89,18
2003,23.25,15.083333,Abu Gamra,199,15
2003,25,13,Darfur,13,1
2004,22.8,15,Tina village,220,0
2004,23,13,Sudan-Chad border in Darfur,37,0
2007,24.366667,14.35,Ayn Siro town,9,9
2007,24.666667,14.2,Kutum town,8,8
2007,25,11,Southern Darfur state,31,1
2007,26.983333,11.316667,Adila town,55,0
2007,27.95,13.1,Wad Banda village,29,0
2007,26,16,Northern Darfur state,8,6
2007,29.398611,9.999444,Heglig town,2,0
2007,22.45,13.45,Geneina town,3,0
2008,22.45,13.45,Geneina town,7,6
2008,23.466667,12.883333,Zalingei town,2,0
2008,22.383333,13.85,Abu Surug village,10,10
2008,23,13,Sirf Jaj area,1,1
2008,25,11,Southern Darfur state,32,0
2008,22.618113,13.999494,Jebel Mun area,23,12
2008,23,13,Western Darfur state,5,3
2008,22.65,14.1,Aro Sharow IDP camp,4,4
2008,26.016667,14.583333,Madu town,1,1
2008,24,15.433333,Shegeg Karo village,13,0
2008,32.437222,15.636111,Omdurman town,85,8
2008,26,16,Northern Darfur state,5,0
2009,25.633333,12,Muhajiriya town,24,3
2009,25.133333,11.266667,Gereida town,5,0
2009,28.75,9.816667,Al Malamm town,1,0
2009,24.366667,13.166667,Mountainous Jebel Marra area,4,4
2009,25.35,13.633333,Al-Fashir town,1,0
2009,25.166667,13.75,Donki town,28,0
2009,23,13,Sudan-Chad border in Darfur,63,0
2009,23.616667,15.35,Furawiya town,2,0
2009,27.8,11.333333,Babanusa town,2,0
2010,22.618113,13.999494,Jebel Mun area,58,4
2010,24.983197,13.416687,Kalab,3,3
2010,25.733333,11.666667,Sulaya town,21,0
2010,25,13,Darfur,34,0
2010,25.616667,12.383333,Sheiria district,55,0
2010,25.616667,12.383333,Sheiria town,102,0
2010,25.5,12.883333,Abdullah village,26,0
2010,26.433333,12.25,Usban town,11,0
2010,25,11,Southern Darfur state,53,3
2010,27.383333,11.766667,Al Hamari town,2,0
2010,23.457041,15.413936,Boba village,1,0
2010,23.616667,15.533333,Furawia village,2,0
2010,26,16,Northern Darfur state,10,10
2010,25.408031,12.898403,Negeha village,8,0
2010,25.522105,13.056505,Dar al-Salam town,23,0
2011,24.883333,12.05,Nyala district,21,0
2011,23,13,Western Darfur state,6,0
2011,26,16,Northern Darfur state,5,4
2011,25,11,Southern Darfur state,12,7
2011,24,19.5,Sudan-Chad-Libya border,1,0
2003,25.35,13.633333,Al-Fashir town,100,0
2003,24.666667,14.2,Kutum town,16,16
2003,22.8,15,Tina village,102,3
2003,23,13,Western Darfur state,33,17
2003,24.583333,14.6,Disa town,131,0
2003,26,16,Northern Darfur state,8,0
2004,25.616667,12.383333,Sheiria town,14,3
2004,23.25,15.083333,Abu Gamra,18,1
2004,24.366667,14.35,Ayn Siro town,10,0
2004,24.366667,13.166667,Jebel Marra area,224,18
2004,23.192944,11.294261,Mukjar town,80,40
2004,21.98,13.08,Terbeba village,15,13
2004,25,13,Darfur,3,3
2004,23,13,Western Darfur state,53,8
2004,24.883333,12.05,Nyala town,123,20
2004,25.697778,12.630556,Khazan Gadid  village,125,0
2004,26.533333,12.35,Al-Tawishah village,3,0
2004,24.85,13.5,Taweelah village,3,0
2004,25.35,13.633333,Al-Fashir town,41,5
2004,25.166667,10.85,Buram town,2,0
2004,24.733333,13.833333,Korma town,27,27
2004,23.38,11.9,Ambara town,13,0
2004,26,16,Northern Darfur state,16,15
2004,25.75,14.3,Saiyah town,4,3
2004,26.7,13.6,Umm Keddada locality,4,0
2004,27.35,12.15,Ghubaysh village,8,0
2004,26.566667,11.583333,Abukarinka military camp,10,0
2004,25,11,Southern Darfur state,37,37
2004,24.966667,12.666667,Menawashe town,3,0
2004,24.116824,12.841105,Road between Nyala and Zalingei,3,0
2004,24.9,13.5,Tawila town,21,5
2004,25.2,13.3,Tabit village,18,6
2004,25.266667,11.85,Marla village,6,6
2005,24.883333,12.05,Nyala town,12,0
2005,25,13,Darfur,4,2
2005,25.183333,13.05,Shingil Tobaya town,56,27
2005,23.57,14.9,Abu Hamra town,3,0
2005,24.366667,13.166667,Jebel Marra area,11,11
2005,25.616667,12.383333,Sheiria town,80,40
2005,24.666667,14.2,Kutum town,6,5
2006,24.583333,14.65,Birmaza town,19,6
2006,25.4,14.15,Hashaba town,5,4
2007,24.15,13.13333,Guldo town,2,2
2008,25,13,Darfur,3,3
2008,26.633333,18.216667,Atrun area,17,8
2008,24.95,14,Kafod town,1,0
2008,23.57,14.9,Abu Hamra town,2,0
2008,24.366667,13.166667,Jebel Marra area,16,5
